"ac_type","ac_fl","fl","m_lo","m_nom","m_hi","V_cl_1","V_cl_2","M_cl","V_cr_1","V_cr_2","M_cr","V_des_1","V_des_2","M_des","h_MO","CL_TAS","CL_ROCD_lo_m","CL_ROCD_nom_m","CL_ROCD_hi_m","CL_fuel_nom_m","CR_TAS","CR_fuel_lo_m","CR_fuel_nom_m","CR_fuel_hi_m","DES_TAS","DES_ROCD_nom_m","DES_fuel_nom_m"
"LJ35","LJ35_FL220","220",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"347","2910","2000","1500","13.6","412","10.6","11.4","12.1","412","3410","5.0"
"LJ35","LJ35_FL240","240",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"358","2660","1800","1310","13.2","425","10.8","11.6","12.4","425","3480","4.9"
"LJ35","LJ35_FL260","260",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"369","2410","1590","1120","12.8","438","11.1","11.9","12.7","438","3540","4.9"
"LJ35","LJ35_FL280","280",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"381","2150","1380","920","12.4","452","11.3","12.1","13.0","452","3600","4.9"
"LJ35","LJ35_FL290","290",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"387","2010","1270","820","12.2","456","11.2","12.0","12.9","459","3630","4.9"
"LJ35","LJ35_FL310","310",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"400","1740","1050","620","11.8","452","10.3","11.2","12.2","473","2180","6.0"
"LJ35","LJ35_FL330","330",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"407","2020","1140","590","11.2","448","9.5","10.5","11.6","477","3110","5.6"
"LJ35","LJ35_FL350","350",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"403","1830","950","380","10.3","444","8.8","9.9","10.7","473","2930","5.2"
"LJ35","LJ35_FL370","370",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"401","1520","700","160","9.5","442","8.2","9.4","9.9","470","2550","4.8"
"LJ35","LJ35_FL390","390",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"401","1320","490","0","8.8","442","7.7","9.0","9.1","470","2490","4.8"
"LJ35","LJ35_FL410","410",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"401","1090","260","0","8.0","442","7.3","8.3","8.3","470","2470","4.8"
"LJ35","LJ35_FL430","430",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"401","840","30","0","7.3","442","6.9","7.6","7.6","470","2490","4.7"
"LJ35","LJ35_speed_laws","none","4956","6800","8300","250","250","0.70","250","300","0.77","250","300","0.82","43000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"LJ45","LJ45_FL000","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"134","2420","2760","2530","21.3",NULL,NULL,NULL,NULL,"125","910","3.2"
"LJ45","LJ45_FL005","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"135","2410","2590","2510","21.1",NULL,NULL,NULL,NULL,"126","920","3.2"
"LJ45","LJ45_FL010","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"136","2400","2580","2500","21.0",NULL,NULL,NULL,NULL,"131","930","3.2"
"LJ45","LJ45_FL015","15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"142","2520","2690","2590","20.9",NULL,NULL,NULL,NULL,"143","970","3.2"
"LJ45","LJ45_FL020","20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"143","2510","2670","2580","20.8",NULL,NULL,NULL,NULL,"175","1290","3.2"
"LJ45","LJ45_FL030","30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"166","2950","3050","2920","21.0","230","6.5","6.6","7.1","230","1990","3.2"
"LJ45","LJ45_FL040","40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"200","3460","3460","3290","21.6","233","6.5","6.6","7.1","233","2010","3.2"
"LJ45","LJ45_FL060","60",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"272","3870","3690","3430","22.7","272","8.0","8.1","8.5","240","2060","3.2"
"LJ45","LJ45_FL080","80",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"280","3730","3550","3300","22.0","280","8.1","8.2","8.6","280","2750","3.2"
"LJ45","LJ45_FL100","100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"289","3590","3410","3160","21.4","289","8.1","8.2","8.7","289","2810","3.2"
"LJ45","LJ45_FL120","120",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"297","3430","3260","3010","20.7","297","8.2","8.3","8.7","356","4350","3.2"
"LJ45","LJ45_FL140","140",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"306","3270","3110","2860","20.1","306","8.3","8.3","8.8","366","4410","3.2"
"LJ45","LJ45_FL160","160",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"316","3100","2940","2700","19.4","377","11.7","11.8","12.1","377","4470","3.2"
"LJ45","LJ45_FL180","180",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"326","2920","2770","2530","18.8","388","11.8","11.9","12.2","388","4530","3.2"
"LJ45","LJ45_FL200","200",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"336","2740","2600","2360","18.1","400","11.9","11.9","12.3","400","4580","3.2"
"LJ45","LJ45_FL220","220",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"347","2550","2410","2170","17.4","412","11.9","12.0","12.3","412","4630","3.2"
"LJ45","LJ45_FL240","240",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"358","2350","2220","1980","16.8","425","12.0","12.1","12.4","425","4680","3.2"
"LJ45","LJ45_FL260","260",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"369","2140","2020","1790","16.1","438","12.0","12.1","12.5","438","4720","3.2"
"LJ45","LJ45_FL280","280",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"381","1920","1810","1580","15.4","452","12.1","12.2","12.5","452","6580","3.2"
"LJ45","LJ45_FL290","290",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"387","1810","1700","1480","15.1","450","11.6","11.7","12.1","450","6310","3.2"
"LJ45","LJ45_FL310","310",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"400","1580","1480","1260","14.4","446","10.7","10.8","11.3","446","5820","3.2"
"LJ45","LJ45_FL330","330",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"407","1870","1740","1450","13.6","442","10.0","10.1","10.5","442","5380","3.2"
"LJ45","LJ45_FL350","350",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"403","1720","1600","1290","12.7","438","9.3","9.4","9.9","438","4980","3.2"
"LJ45","LJ45_FL370","370",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"401","1460","1340","990","11.8","436","8.6","8.8","9.3","436","4300","3.2"
"LJ45","LJ45_FL390","390",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"401","1290","1180","820","10.9","436","8.1","8.3","8.9","436","4050","3.2"
"LJ45","LJ45_FL410","410",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"401","1100","980","620","10.1","436","7.7","7.9","8.5","436","3850","3.2"
"LJ45","LJ45_FL430","430",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"401","880","770","400","9.2","436","7.3","7.5","8.2","436","2020","3.7"
"LJ45","LJ45_FL450","450",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"401","640","530","150","8.4","436","7.0","7.2","7.5","436","2030","3.4"
"LJ45","LJ45_FL470","470",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"401","370","270","0","7.6","436","6.8","6.8","6.8","436","2080","3.2"
"LJ45","LJ45_FL490","490",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"401","90","0","0","6.8","436","6.1","6.1","6.1","436","2160","3.2"
"LJ45","LJ45_FL510","510",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"LJ45","LJ45_speed_laws","none","7680","8000","9300","250","250","0.70","250","300","0.76","250","300","0.76","51000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"MD11","MD11_FL000","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"187","2780","2400","2030","295.8",NULL,NULL,NULL,NULL,"165","1380","21.7"
"MD11","MD11_FL005","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"188","2750","2370","2000","292.8",NULL,NULL,NULL,NULL,"166","1390","21.6"
"MD11","MD11_FL010","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"190","2720","2330","1970","289.8",NULL,NULL,NULL,NULL,"172","1370","21.6"
"MD11","MD11_FL015","15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"196","2830","2400","2020","290.2",NULL,NULL,NULL,NULL,"184","1350","21.5"
"MD11","MD11_FL020","20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"198","2800","2370","1990","287.2",NULL,NULL,NULL,NULL,"216","1310","21.4"
"MD11","MD11_FL030","30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"221","3240","2640","2220","294.4","230","61.7","96.2","125.8","230","1330","21.3"
"MD11","MD11_FL040","40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"256","3810","3000","2410","307.7","233","62.1","96.9","126.7","233","1350","21.1"
"MD11","MD11_FL060","60",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"272","4450","2930","2260","300.4","272","68.8","98.1","123.1","240","1380","20.8"
"MD11","MD11_FL080","80",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"280","4240","2760","2100","288.2","280","69.8","99.7","125.2","280","1470","20.5"
"MD11","MD11_FL100","100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"289","4020","2590","1940","276.3","289","70.8","101.3","127.3","289","1420","20.3"
"MD11","MD11_FL120","120",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"390","4220","2850","2260","309.5","297","71.9","103.0","129.5","356","1690","20.0"
"MD11","MD11_FL140","140",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"401","3930","2620","2050","296.6","306","73.1","104.8","131.8","366","1730","19.7"
"MD11","MD11_FL160","160",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"413","3640","2400","1860","284.0","431","119.0","139.9","157.8","377","1770","19.4"
"MD11","MD11_FL180","180",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"425","3360","2180","1660","271.7","444","120.5","142.0","160.4","388","1800","19.1"
"MD11","MD11_FL200","200",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"438","3080","1970","1460","259.7","457","122.0","144.1","163.0","400","1840","18.8"
"MD11","MD11_FL220","220",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"451","2810","1750","1270","248.0","470","123.4","146.2","165.7","412","1880","18.5"
"MD11","MD11_FL240","240",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"465","2550","1550","1080","236.7","484","124.9","148.4","168.4","425","1910","18.2"
"MD11","MD11_FL260","260",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"479","2290","1340","900","225.7","498","125.9","150.2","170.9","438","1950","17.9"
"MD11","MD11_FL280","280",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"487","2960","1660","1040","213.5","493","118.5","144.9","167.4","452","1980","17.6"
"MD11","MD11_FL290","290",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"485","2830","1540","910","205.8","491","115.1","142.6","166.2","459","2000","17.5"
"MD11","MD11_FL310","310",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"481","2560","1290","660","191.0","487","109.1","139.0","164.7","473","2030","17.2"
"MD11","MD11_FL330","330",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"477","2290","1040","400","177.2","483","103.9","136.6","164.6","477","2930","16.9"
"MD11","MD11_FL350","350",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"473","2030","780","140","164.4","478","99.6","135.4","161.1","473","2900","16.6"
"MD11","MD11_FL370","370",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"470","1630","480","0","153.0","476","96.5","135.7","149.9","470","2650","16.3"
"MD11","MD11_FL390","390",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"470","1410","250","0","142.9","476","94.6","137.7","140.0","470","2710","16.1"
"MD11","MD11_FL410","410",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"470","1190","20","0","133.6","476","93.5","130.9","130.9","470","2780","15.8"
"MD11","MD11_FL430","430",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"470","980","0","0","125.1","476","93.3","122.6","122.6","470","2880","15.5"
"MD11","MD11_speed_laws","none","157200","227300","273300","250","330","0.82","250","345","0.83","250","300","0.82","43000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"MD82","MD82_FL000","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"161","2150","1900","1730","145.8",NULL,NULL,NULL,NULL,"151","890","42.3"
"MD82","MD82_FL005","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"162","2130","1880","1710","144.3",NULL,NULL,NULL,NULL,"152","900","41.8"
"MD82","MD82_FL010","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"163","2120","1870","1690","142.8",NULL,NULL,NULL,NULL,"158","970","41.4"
"MD82","MD82_FL015","15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"170","2230","1940","1760","141.3",NULL,NULL,NULL,NULL,"169","940","19.8"
"MD82","MD82_FL020","20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"171","2220","1920","1740","139.8",NULL,NULL,NULL,NULL,"201","1170","19.6"
"MD82","MD82_FL030","30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"194","2650","2220","2010","136.9","230","35.2","46.9","52.7","230","1500","19.2"
"MD82","MD82_FL040","40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"229","3180","2570","2330","133.9","233","35.2","46.9","52.7","233","1530","18.8"
"MD82","MD82_FL060","60",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"272","3890","2760","2430","128.1","272","38.9","48.0","52.5","240","1590","18.2"
"MD82","MD82_FL080","80",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"280","3740","2630","2310","122.4","280","38.8","48.0","52.5","280","1590","18.1"
"MD82","MD82_FL100","100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"289","3580","2500","2190","116.7","289","38.8","48.0","52.5","289","1620","18.1"
"MD82","MD82_FL120","120",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"344","3470","2460","2170","111.2","297","38.7","47.9","52.5","344","2050","18.1"
"MD82","MD82_FL140","140",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"354","3270","2300","2000","105.7","306","38.6","47.9","52.4","354","2090","18.1"
"MD82","MD82_FL160","160",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"365","3060","2130","1840","100.2","365","45.6","52.6","56.1","365","2130","18.1"
"MD82","MD82_FL180","180",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"376","2830","1940","1680","94.9","376","45.4","52.5","55.9","376","2160","18.0"
"MD82","MD82_FL200","200",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"387","2610","1760","1510","89.6","387","45.2","52.3","55.8","387","2200","18.0"
"MD82","MD82_FL220","220",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"399","2380","1580","1330","84.4","399","45.0","52.1","55.6","399","2230","18.0"
"MD82","MD82_FL240","240",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"412","2150","1390","1160","79.3","412","44.7","51.9","55.5","412","2260","18.0"
"MD82","MD82_FL260","260",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"425","1910","1190","970","74.2","425","44.5","51.7","55.3","425","2300","17.9"
"MD82","MD82_FL280","280",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"428","2310","1380","1090","69.2","438","44.2","51.5","55.1","438","2330","17.9"
"MD82","MD82_FL290","290",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"426","2190","1270","980","66.8","445","44.0","51.4","55.0","445","2340","17.9"
"MD82","MD82_FL310","310",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"422","1960","1050","750","61.9","446","42.2","50.1","54.0","446","1090","31.0"
"MD82","MD82_FL330","330",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"419","1700","810","520","57.1","442","40.0","48.6","52.9","442","1150","28.6"
"MD82","MD82_FL350","350",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"415","1440","560","270","52.4","438","38.1","47.6","52.3","438","1230","26.2"
"MD82","MD82_FL370","370",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"413","1090","280","10","47.8","436","36.6","47.0","48.0","436","1240","23.9"
"MD82","MD82_speed_laws","none","43680","60900","67800","250","290","0.72","250","290","0.76","250","290","0.76","37000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"MD83","MD83_FL000","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"161","2470","2190","1890","123.5",NULL,NULL,NULL,NULL,"151","790","35.3"
"MD83","MD83_FL005","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"162","2450","2170","1870","122.4",NULL,NULL,NULL,NULL,"152","810","35.0"
"MD83","MD83_FL010","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"163","2430","2150","1850","121.3",NULL,NULL,NULL,NULL,"158","870","34.9"
"MD83","MD83_FL015","15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"170","2560","2230","1920","121.0",NULL,NULL,NULL,NULL,"169","890","16.9"
"MD83","MD83_FL020","20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"171","2540","2220","1900","119.9",NULL,NULL,NULL,NULL,"201","1110","17.4"
"MD83","MD83_FL030","30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"194","3000","2520","2160","120.8","230","27.9","36.5","43.7","230","1430","17.6"
"MD83","MD83_FL040","40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"229","3580","2880","2470","123.1","233","28.0","36.6","43.9","233","1470","17.3"
"MD83","MD83_FL060","60",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"272","4340","3080","2530","123.7","272","32.8","39.8","45.7","240","1530","16.7"
"MD83","MD83_FL080","80",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"280","4170","2940","2400","119.2","280","33.0","40.1","46.1","280","1620","13.4"
"MD83","MD83_FL100","100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"289","4000","2800","2270","114.7","289","33.2","40.4","46.5","289","1660","13.4"
"MD83","MD83_FL120","120",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"344","3870","2740","2240","115.7","297","33.5","40.8","46.9","344","2140","13.4"
"MD83","MD83_FL140","140",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"354","3650","2560","2080","111.1","306","33.7","41.1","47.3","354","2180","13.4"
"MD83","MD83_FL160","160",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"365","3410","2380","1910","106.5","365","42.8","48.7","53.7","365","2220","13.4"
"MD83","MD83_FL180","180",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"376","3170","2190","1740","101.8","376","43.1","49.1","54.1","376","2260","13.4"
"MD83","MD83_FL200","200",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"387","2930","1990","1560","97.2","387","43.3","49.5","54.6","387","2300","13.4"
"MD83","MD83_FL220","220",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"399","2670","1780","1370","92.5","399","43.6","49.9","55.1","399","2340","13.4"
"MD83","MD83_FL240","240",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"412","2400","1570","1180","87.8","412","43.9","50.2","55.6","412","2380","13.4"
"MD83","MD83_FL260","260",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"425","2130","1350","980","83.1","425","44.1","50.6","56.1","425","2410","13.4"
"MD83","MD83_FL280","280",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"428","2570","1570","1080","77.6","438","44.4","51.0","56.6","438","2450","13.4"
"MD83","MD83_FL290","290",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"426","2440","1450","970","74.6","445","44.5","51.2","56.9","445","2460","13.4"
"MD83","MD83_FL310","310",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"422","2170","1210","730","68.7","446","42.5","49.8","55.8","446","1400","30.6"
"MD83","MD83_FL330","330",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"419","1890","950","470","63.0","442","40.0","48.0","54.6","442","1430","28.0"
"MD83","MD83_FL350","350",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"415","1600","680","200","57.3","438","37.9","46.5","52.9","438","1490","25.5"
"MD83","MD83_FL370","370",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"413","1210","370","0","51.9","436","36.1","45.6","47.9","436","1460","23.1"
"MD83","MD83_speed_laws","none","43800","61200","72600","250","290","0.72","250","290","0.76","250","290","0.76","37000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"MU2","MU2_FL000","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"123","3330","2700","2110","7.1",NULL,NULL,NULL,NULL,"97","1340","3.5"
"MU2","MU2_FL005","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"134","3380","2740","2150","7.1",NULL,NULL,NULL,NULL,"98","1350","3.5"
"MU2","MU2_FL010","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"140","3390","2740","2120","7.1",NULL,NULL,NULL,NULL,"104","1310","3.4"
"MU2","MU2_FL015","15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"143","3480","2720","2090","7.1",NULL,NULL,NULL,NULL,"115","1250","3.4"
"MU2","MU2_FL020","20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"144","3440","2680","2050","7.0",NULL,NULL,NULL,NULL,"146","1190","3.4"
